Voltage,AC_Geyser_Load,Fridge_WashingMachine_Load,Microwave_Oven_Load,Fan_Light_Load,AC_Current,Fridge_Current,Fan_Current
242.58,0.0,0.0,0.0,6.47,0.0,0.0,1.68
242.3,0.0,0.0,0.0,24.3,0.0,0.0,6.33
241.86,0.0,0.0,0.0,41.33,0.0,0.0,10.79
240.76,0.0,0.0,0.0,40.9,0.0,0.0,10.73
241.52,0.0,0.0,0.0,41.13,0.0,0.0,10.76
241.88,0.0,0.0,0.0,33.8,0.0,0.0,8.83
243.65,0.0,0.0,0.0,6.37,0.0,0.0,1.65
242.62,0.0,0.0,0.0,15.03,0.0,0.0,3.91
241.43,0.0,0.0,0.0,41.1,0.0,0.0,10.75
241.18,0.0,0.0,0.0,40.93,0.0,0.0,10.72
240.82,0.0,0.0,0.0,40.83,0.0,0.0,10.71
240.78,0.0,0.0,0.0,40.8,0.0,0.0,10.7
242.94,0.0,0.0,0.0,15.5,0.0,0.0,4.03
243.84,0.0,0.0,0.0,4.77,0.0,0.0,1.23
243.11,0.0,0.0,0.0,22.93,0.0,0.0,5.96
241.98,0.0,0.0,0.0,40.93,0.0,0.0,10.68
242.01,0.0,0.0,0.0,40.93,0.0,0.0,10.68
241.38,0.0,0.0,0.0,40.73,0.0,0.0,10.66
240.91,0.0,0.0,0.0,35.37,0.0,0.0,9.27
242.13,0.0,0.0,0.0,5.93,0.0,0.0,1.55
241.5,0.0,0.0,0.0,15.87,0.0,0.0,4.15
240.45,0.0,0.0,0.0,40.43,0.0,0.0,10.62
240.35,0.0,0.0,0.0,40.33,0.0,0.0,10.6
240.65,0.0,0.0,0.0,40.2,0.0,0.0,10.55
242.35,0.0,0.0,0.0,16.8,0.0,0.0,4.38
243.4,0.0,0.0,0.0,7.17,0.0,0.0,1.86
240.69,0.0,0.0,0.0,44.6,0.0,0.0,11.7
239.13,0.0,0.0,0.0,62.77,0.0,0.0,16.58
238.08,0.0,13.0,0.0,63.37,0.0,3.85,16.81
237.38,0.0,35.0,0.0,53.03,0.0,10.41,14.11
241.35,0.0,28.0,0.0,11.37,0.0,8.19,2.97
240.95,0.0,37.0,0.0,17.17,0.0,10.84,4.5
239.61,0.0,27.0,0.0,49.97,0.0,7.95,13.17
239.49,0.0,37.0,0.0,50.37,0.0,10.91,13.28
239.65,0.0,36.0,0.0,45.0,0.0,10.6,11.86
240.39,0.0,36.0,0.0,26.3,0.0,10.57,6.91
240.31,0.0,37.0,0.0,20.1,0.0,10.87,5.28
238.15,0.0,35.0,0.0,52.57,0.0,10.37,13.94
237.91,0.0,36.0,0.0,51.43,0.0,10.68,13.65
237.44,0.0,36.0,0.0,50.93,0.0,10.7,13.55
238.52,0.0,36.0,0.0,28.3,0.0,10.65,7.49
239.55,0.0,36.0,0.0,11.03,0.0,10.61,2.91
238.27,0.0,35.0,0.0,29.0,0.0,10.37,7.69
237.37,0.0,36.0,0.0,41.27,0.0,10.71,10.98
237.17,0.0,35.0,0.0,42.23,0.0,10.42,11.25
237.92,0.0,36.0,0.0,41.53,0.0,10.68,11.03
239.82,0.0,26.0,0.0,26.17,0.0,7.65,6.89
241.18,0.0,24.0,0.0,5.27,0.0,7.02,1.38
239.84,0.0,36.0,0.0,21.97,0.0,10.6,5.78
239.04,0.0,36.0,0.0,39.0,0.0,10.63,10.3
240.29,0.0,21.0,0.0,38.2,0.0,6.17,10.04
239.19,0.0,28.0,0.0,37.67,0.0,8.26,9.95
240.8,0.0,37.0,0.0,3.67,0.0,10.85,0.96
241.61,0.0,28.0,0.0,6.67,0.0,8.18,1.74
240.11,0.0,22.0,0.0,38.87,0.0,6.47,10.22
239.35,0.0,36.0,0.0,37.87,0.0,10.62,9.99
240.08,0.0,36.0,0.0,38.33,0.0,10.58,10.08
242.07,0.0,17.0,0.0,19.43,0.0,4.96,5.07
241.54,0.0,33.0,0.0,6.3,0.0,9.64,1.65
239.84,0.0,36.0,0.0,29.9,0.0,10.6,7.87
240.36,0.0,25.0,0.0,37.43,0.0,7.34,9.84
239.79,0.0,25.0,0.0,40.73,0.0,7.36,10.73
239.55,0.0,36.0,0.0,25.33,0.0,10.61,6.68
242.21,0.0,24.0,0.0,3.83,0.0,6.99,1.0
241.92,0.0,26.0,0.0,27.57,0.0,7.59,7.2
240.42,0.0,36.0,0.0,39.0,0.0,10.57,10.25
241.78,0.0,26.0,0.0,37.33,0.0,7.59,9.75
243.31,0.0,23.0,0.0,21.4,0.0,6.67,5.55
242.92,0.0,37.0,0.0,5.13,0.0,10.75,1.33
241.8,0.0,18.0,0.0,26.47,0.0,5.25,6.91
240.29,0.0,30.0,0.0,40.93,0.0,8.81,10.76
240.61,0.0,28.0,0.0,40.77,0.0,8.21,10.7
242.14,0.0,31.0,0.0,22.6,0.0,9.04,5.89
243.88,0.0,5.0,0.0,4.57,0.0,1.45,1.18
241.49,0.0,16.0,0.0,23.07,0.0,4.68,6.03
240.34,0.0,23.0,0.0,40.4,0.0,6.76,10.62
239.59,0.0,37.0,0.0,40.03,0.0,10.9,10.55
240.38,0.0,16.0,0.0,37.63,0.0,4.7,9.89
242.43,0.0,5.0,0.0,7.9,0.0,1.46,2.06
243.55,0.0,5.0,0.0,4.53,0.0,1.45,1.18
242.33,0.0,5.0,0.0,27.53,0.0,1.46,7.18
241.86,0.0,4.0,0.0,39.47,0.0,1.17,10.31
242.14,0.0,5.0,0.0,38.33,0.0,1.46,10.0
241.97,0.0,5.0,0.0,37.8,0.0,1.46,9.87
242.14,0.0,5.0,0.0,17.23,0.0,1.46,4.5
244.33,0.0,3.0,0.0,3.03,0.0,0.87,0.78
245.86,0.0,1.0,0.0,19.63,0.0,0.29,5.04
244.84,0.0,2.0,0.0,38.8,0.0,0.58,10.01
244.83,0.0,1.0,0.0,39.43,0.0,0.29,10.17
245.8,0.0,2.0,0.0,27.9,0.0,0.57,7.17
247.65,0.0,1.0,0.0,3.8,0.0,0.29,0.97
247.49,0.0,1.0,0.0,9.13,0.0,0.29,2.33
244.73,0.0,2.0,0.0,38.43,0.0,0.58,9.92
244.9,0.0,1.0,0.0,39.7,0.0,0.29,10.24
244.77,0.0,1.0,0.0,39.47,0.0,0.29,10.18
247.47,0.0,2.0,0.0,9.23,0.0,0.57,2.36
248.48,0.0,1.0,0.0,4.1,0.0,0.28,1.04
247.01,0.0,2.0,0.0,32.83,0.0,0.57,8.4
246.12,0.0,1.0,0.0,40.8,0.0,0.29,10.47
246.32,0.0,1.0,0.0,36.13,0.0,0.29,9.26
248.01,0.0,0.0,0.0,5.13,0.0,0.0,1.31
248.2,0.0,0.0,0.0,4.83,0.0,0.0,1.23
245.61,0.0,1.0,0.0,39.7,0.0,0.29,10.21
245.29,0.0,0.0,0.0,41.9,0.0,0.0,10.79
243.75,0.0,0.0,0.0,41.77,0.0,0.0,10.82
246.17,0.0,0.0,0.0,6.47,0.0,0.0,1.66
246.94,0.0,0.0,0.0,8.97,0.0,0.0,2.29
245.35,0.0,0.0,0.0,41.6,0.0,0.0,10.71
244.97,0.0,1.0,0.0,40.17,0.0,0.29,10.36
244.97,0.0,0.0,0.0,40.8,0.0,0.0,10.52
246.17,0.0,0.0,0.0,13.67,0.0,0.0,3.51
247.3,0.0,0.0,0.0,5.13,0.0,0.0,1.31
244.96,0.0,0.0,0.0,40.83,0.0,0.0,10.53
244.2,0.0,0.0,0.0,40.53,0.0,0.0,10.48
243.93,0.0,0.0,0.0,40.73,0.0,0.0,10.55
244.35,0.0,0.0,0.0,32.83,0.0,0.0,8.49
246.64,0.0,1.0,0.0,3.27,0.0,0.29,0.84
246.7,0.0,0.0,0.0,8.47,0.0,0.0,2.17
244.7,0.0,0.0,0.0,39.5,0.0,0.0,10.2
245.05,0.0,0.0,0.0,39.2,0.0,0.0,10.1
246.52,0.0,0.0,0.0,35.67,0.0,0.0,9.14
248.94,0.0,0.0,0.0,3.53,0.0,0.0,0.9
247.33,0.0,1.0,0.0,15.53,0.0,0.29,3.97
245.39,0.0,0.0,0.0,39.37,0.0,0.0,10.13
245.71,0.0,0.0,0.0,39.73,0.0,0.0,10.21
246.1,0.0,0.0,0.0,32.13,0.0,0.0,8.25
249.37,0.0,0.0,0.0,3.63,0.0,0.0,0.92
249.07,0.0,1.0,0.0,9.93,0.0,0.28,2.52
247.31,0.0,0.0,0.0,39.97,0.0,0.0,10.21
247.26,0.0,0.0,0.0,40.2,0.0,0.0,10.27
245.95,0.0,0.0,0.0,27.87,0.0,0.0,7.16
246.16,0.0,0.0,0.0,3.77,0.0,0.0,0.97
244.51,0.0,0.0,0.0,27.2,0.0,0.0,7.03
243.91,0.0,1.0,0.0,38.2,0.0,0.29,9.89
243.68,0.0,0.0,0.0,38.8,0.0,0.0,10.06
244.57,0.0,0.0,0.0,12.2,0.0,0.0,3.15
245.98,0.0,0.0,0.0,3.43,0.0,0.0,0.88
244.32,0.0,0.0,0.0,38.87,0.0,0.0,10.05
244.51,0.0,0.0,0.0,39.83,0.0,0.0,10.29
244.84,0.0,1.0,0.0,40.27,0.0,0.29,10.39
247.15,0.0,0.0,0.0,10.07,0.0,0.0,2.57
246.59,0.0,0.0,0.0,6.33,0.0,0.0,1.62
244.52,0.0,0.0,0.0,29.57,0.0,0.0,7.64
243.43,0.0,0.0,0.0,42.0,0.0,0.0,10.9
244.06,0.0,0.0,0.0,42.37,0.0,0.0,10.96
245.05,0.0,4.0,0.0,33.13,0.0,1.15,8.54
247.12,0.0,4.0,0.0,5.83,0.0,1.14,1.49
246.86,0.0,3.0,0.0,19.57,0.0,0.86,5.01
245.41,0.0,4.0,0.0,41.57,0.0,1.15,10.7
245.27,0.0,3.0,0.0,42.57,0.0,0.86,10.96
245.79,0.0,4.0,0.0,29.37,0.0,1.15,7.55
247.11,0.0,3.0,0.0,4.87,0.0,0.86,1.24
244.7,0.0,4.0,0.0,10.6,0.0,1.15,2.74
243.24,0.0,0.0,0.0,38.73,0.0,0.0,10.06
243.46,0.0,0.0,0.0,39.03,0.0,0.0,10.13
243.57,0.0,0.0,0.0,38.77,0.0,0.0,10.05
246.19,0.0,0.0,0.0,5.03,0.0,0.0,1.29
247.17,0.0,0.0,0.0,3.47,0.0,0.0,0.89
245.69,0.0,0.0,0.0,33.7,0.0,0.0,8.66
245.08,0.0,0.0,0.0,39.27,0.0,0.0,10.12
243.7,0.0,1.0,0.0,38.1,0.0,0.29,9.87
243.92,0.0,0.0,0.0,37.33,0.0,0.0,9.67
245.54,0.0,0.0,0.0,3.73,0.0,0.0,0.96
244.88,0.0,0.0,0.0,7.07,0.0,0.0,1.82
243.27,0.0,0.0,0.0,39.07,0.0,0.0,10.14
242.65,0.0,0.0,0.0,38.47,0.0,0.0,10.01
243.29,0.0,1.0,0.0,37.97,0.0,0.29,9.86
243.73,0.0,0.0,0.0,24.67,0.0,0.0,6.39
245.29,0.0,0.0,0.0,3.7,0.0,0.0,0.95
245.38,0.0,0.0,0.0,13.67,0.0,0.0,3.52
243.84,0.0,0.0,0.0,39.2,0.0,0.0,10.15
242.8,0.0,0.0,0.0,38.53,0.0,0.0,10.02
242.52,0.0,1.0,0.0,37.73,0.0,0.29,9.83
244.9,0.0,0.0,0.0,3.87,0.0,0.0,1.0
244.81,0.0,0.0,0.0,5.7,0.0,0.0,1.47
243.8,0.0,0.0,0.0,32.33,0.0,0.0,8.38
244.03,0.0,0.0,0.0,40.93,0.0,0.0,10.59
244.73,0.0,0.0,0.0,40.8,0.0,0.0,10.53
244.66,0.0,1.0,0.0,29.63,0.0,0.29,7.65
246.4,0.0,0.0,0.0,5.33,0.0,0.0,1.37
245.5,0.0,0.0,0.0,19.23,0.0,0.0,4.95
243.49,0.0,0.0,0.0,40.7,0.0,0.0,10.56
243.08,0.0,0.0,0.0,40.17,0.0,0.0,10.44
243.17,0.0,0.0,0.0,38.03,0.0,0.0,9.88
244.44,0.0,0.0,0.0,5.33,0.0,0.0,1.38
244.05,0.0,1.0,0.0,12.53,0.0,0.29,3.24
242.72,0.0,0.0,0.0,40.77,0.0,0.0,10.61
243.81,0.0,0.0,0.0,40.43,0.0,0.0,10.47
244.12,0.0,0.0,0.0,40.17,0.0,0.0,10.39
245.64,0.0,0.0,0.0,7.27,0.0,0.0,1.87
245.18,0.0,0.0,0.0,8.2,0.0,0.0,2.11
243.7,0.0,1.0,0.0,39.4,0.0,0.29,10.21
243.41,0.0,0.0,0.0,39.87,0.0,0.0,10.34
243.42,0.0,0.0,0.0,39.7,0.0,0.0,10.3
245.53,0.0,0.0,0.0,12.57,0.0,0.0,3.23
246.54,0.0,0.0,0.0,6.87,0.0,0.0,1.76
244.63,0.0,0.0,0.0,39.23,0.0,0.0,10.13
244.59,0.0,1.0,0.0,39.2,0.0,0.29,10.12
244.42,0.0,2.0,0.0,38.43,0.0,0.58,9.93
244.64,0.0,2.0,0.0,21.07,0.0,0.58,5.44
245.31,0.0,1.0,0.0,3.87,0.0,0.29,1.0
243.78,0.0,2.0,0.0,20.17,0.0,0.58,5.22
242.57,0.0,1.0,0.0,38.93,0.0,0.29,10.14
243.16,0.0,2.0,0.0,38.37,0.0,0.58,9.97
243.18,0.0,1.0,0.0,39.03,0.0,0.29,10.14
245.02,0.0,2.0,0.0,5.17,0.0,0.58,1.33
244.9,0.0,2.0,0.0,9.1,0.0,0.58,2.35
242.77,0.0,1.0,0.0,39.33,0.0,0.29,10.23
242.47,0.0,2.0,0.0,37.83,0.0,0.58,9.85
242.14,0.0,1.0,0.0,39.77,0.0,0.29,10.37
245.15,0.0,2.0,0.0,14.3,0.0,0.58,3.68
245.86,0.0,1.0,0.0,5.67,0.0,0.29,1.46
243.47,0.0,2.0,0.0,38.53,0.0,0.58,10.0
243.36,0.0,1.0,0.0,40.67,0.0,0.29,10.55
243.54,0.0,2.0,0.0,40.0,0.0,0.58,10.37
245.68,0.0,1.0,0.0,12.13,0.0,0.29,3.12
245.69,0.0,2.0,0.0,4.7,0.0,0.57,1.21
243.21,0.0,1.0,0.0,36.3,0.0,0.29,9.43
243.49,0.0,2.0,0.0,39.87,0.0,0.58,10.34
243.2,0.0,1.0,0.0,40.43,0.0,0.29,10.5
244.12,0.0,1.0,0.0,31.27,0.0,0.29,8.09
246.45,0.0,2.0,0.0,4.27,0.0,0.57,1.09
245.71,0.0,1.0,0.0,14.13,0.0,0.29,3.63
243.86,0.0,0.0,0.0,38.93,0.0,0.0,10.08
243.5,0.0,0.0,0.0,39.1,0.0,0.0,10.14
243.62,0.0,0.0,0.0,38.8,0.0,0.0,10.06
243.73,0.0,0.0,0.0,28.47,0.0,0.0,7.38
245.17,0.0,0.0,0.0,3.43,0.0,0.0,0.88
245.13,0.0,1.0,0.0,7.6,0.0,0.29,1.96
243.67,0.0,0.0,0.0,40.43,0.0,0.0,10.48
244.0,0.0,0.0,0.0,40.5,0.0,0.0,10.48
243.6,0.0,0.0,0.0,40.4,0.0,0.0,10.47
242.93,0.0,0.0,0.0,38.43,0.0,0.0,9.99
245.08,0.0,0.0,0.0,4.8,0.0,0.0,1.24
245.69,5.0,0.0,0.0,7.6,1.36,0.0,1.95
242.83,19.0,0.0,0.0,39.3,5.22,0.0,10.22
242.92,18.0,1.0,0.0,39.7,4.94,0.29,10.32
243.03,19.0,0.0,0.0,38.67,5.21,0.0,10.05
242.95,18.0,0.0,0.0,39.23,4.94,0.0,10.2
245.6,19.0,0.0,0.0,8.43,5.16,0.0,2.17
245.94,18.0,0.0,0.0,4.27,4.88,0.0,1.1
244.16,18.0,1.0,0.0,28.9,4.91,0.29,7.48
243.04,19.0,0.0,0.0,37.83,5.21,0.0,9.83
242.49,18.0,0.0,0.0,38.87,4.95,0.0,10.12
242.22,18.0,0.0,0.0,38.43,4.95,0.0,10.02
244.07,18.0,0.0,0.0,12.73,4.92,0.0,3.29
244.55,18.0,0.0,0.0,5.57,4.91,0.0,1.44
242.89,18.0,1.0,0.0,36.87,4.94,0.29,9.59
242.65,18.0,0.0,0.0,40.33,4.95,0.0,10.5
242.63,18.0,0.0,0.0,40.6,4.95,0.0,10.57
243.15,18.0,0.0,0.0,34.9,4.94,0.0,9.07
245.1,19.0,0.0,0.0,4.8,5.17,0.0,1.24
244.15,18.0,0.0,0.0,15.23,4.92,0.0,3.94
241.83,18.0,1.0,0.0,39.2,4.96,0.29,10.24
241.53,18.0,0.0,0.0,39.67,4.97,0.0,10.37
242.06,18.0,0.0,0.0,40.2,4.96,0.0,10.49
242.39,18.0,0.0,0.0,40.03,4.95,0.0,10.43
245.95,18.0,0.0,0.0,6.87,4.88,0.0,1.76
246.55,19.0,0.0,0.0,3.1,5.14,0.0,0.79
243.76,18.0,1.0,0.0,35.7,4.92,0.29,9.25
243.58,18.0,0.0,0.0,39.03,4.93,0.0,10.12
242.95,18.0,0.0,0.0,39.07,4.94,0.0,10.16
242.7,18.0,0.0,0.0,36.23,4.94,0.0,9.43
244.27,18.0,0.0,0.0,4.0,4.91,0.0,1.03
243.14,19.0,0.0,0.0,19.23,5.21,0.0,5.0
242.01,17.0,0.0,0.0,39.67,4.68,0.0,10.35
242.73,18.0,0.0,0.0,38.7,4.94,0.0,10.07
242.7,18.0,1.0,0.0,37.97,4.94,0.29,9.88
243.77,19.0,0.0,0.0,30.9,5.2,0.0,8.01
244.66,18.0,0.0,0.0,4.1,4.9,0.0,1.06
243.62,18.0,0.0,0.0,15.67,4.93,0.0,4.06
241.41,18.0,0.0,0.0,38.3,4.97,0.0,10.02
240.91,18.0,1.0,0.0,37.2,4.98,0.29,9.75
240.82,17.0,0.0,0.0,39.23,4.71,0.0,10.29
240.23,18.0,0.0,0.0,39.1,5.0,0.0,10.28
242.12,18.0,0.0,0.0,6.37,4.96,0.0,1.66
242.93,18.0,0.0,0.0,12.57,4.94,0.0,3.27
242.13,18.0,0.0,0.0,39.7,4.96,0.0,10.36
242.49,18.0,1.0,0.0,39.1,4.95,0.29,10.18
243.69,9.0,0.0,0.0,39.5,2.46,0.0,10.24
245.93,0.0,0.0,0.0,15.6,0.0,0.0,4.01
246.45,0.0,0.0,0.0,5.63,0.0,0.0,1.44
244.33,0.0,0.0,0.0,32.1,0.0,0.0,8.3
242.87,0.0,0.0,0.0,40.33,0.0,0.0,10.49
243.06,0.0,1.0,0.0,39.63,0.0,0.29,10.3
243.67,0.0,0.0,0.0,40.5,0.0,0.0,10.5
244.05,0.0,0.0,0.0,40.9,0.0,0.0,10.58
246.26,0.0,0.0,0.0,7.07,0.0,0.0,1.81
246.23,0.0,0.0,0.0,11.93,0.0,0.0,3.06
245.16,0.0,0.0,0.0,41.03,0.0,0.0,10.57
244.25,0.0,1.0,0.0,40.0,0.0,0.29,10.34
243.19,0.0,0.0,0.0,40.3,0.0,0.0,10.47
243.77,0.0,0.0,0.0,16.67,0.0,0.0,4.32
244.73,0.0,0.0,0.0,4.97,0.0,0.0,1.28
243.03,0.0,0.0,0.0,27.5,0.0,0.0,7.15
242.67,0.0,0.0,0.0,38.5,0.0,0.0,10.02
242.87,0.0,1.0,0.0,37.87,0.0,0.29,9.85
243.03,0.0,0.0,0.0,37.37,0.0,0.0,9.71
244.96,0.0,0.0,0.0,3.73,0.0,0.0,0.96
244.5,0.0,0.0,0.0,12.53,0.0,0.0,3.24
242.56,0.0,0.0,0.0,38.83,0.0,0.0,10.11
242.61,0.0,0.0,0.0,38.7,0.0,0.0,10.07
242.19,0.0,0.0,0.0,38.53,0.0,0.0,10.05
243.74,0.0,1.0,0.0,11.67,0.0,0.29,3.02
244.4,0.0,0.0,0.0,6.07,0.0,0.0,1.57
242.39,0.0,0.0,0.0,38.93,0.0,0.0,10.14
242.51,0.0,0.0,0.0,38.53,0.0,0.0,10.04
242.61,0.0,0.0,0.0,38.87,0.0,0.0,10.12
243.82,0.0,0.0,0.0,14.27,0.0,0.0,3.7
243.55,0.0,1.0,0.0,13.4,0.0,0.29,3.47
242.22,0.0,0.0,0.0,38.37,0.0,0.0,10.0
242.6,0.0,0.0,0.0,38.73,0.0,0.0,10.08
243.74,0.0,0.0,0.0,30.87,0.0,0.0,8.0
247.08,0.0,0.0,0.0,3.77,0.0,0.0,0.96
244.99,0.0,0.0,0.0,36.4,0.0,0.0,9.38
245.62,0.0,1.0,0.0,38.67,0.0,0.29,9.94
245.71,0.0,0.0,0.0,32.0,0.0,0.0,8.23
246.97,0.0,0.0,0.0,4.23,0.0,0.0,1.08
244.63,0.0,0.0,0.0,36.07,0.0,0.0,9.31
244.72,0.0,0.0,0.0,42.57,0.0,0.0,10.99
245.14,0.0,0.0,0.0,33.77,0.0,0.0,8.7
246.58,0.0,1.0,0.0,5.9,0.0,0.29,1.51
244.28,0.0,0.0,0.0,35.1,0.0,0.0,9.08
243.58,0.0,0.0,0.0,42.03,0.0,0.0,10.9
244.36,0.0,0.0,0.0,34.6,0.0,0.0,8.94
245.77,0.0,0.0,0.0,6.7,0.0,0.0,1.72
243.95,0.0,0.0,0.0,35.3,0.0,0.0,9.14
243.01,0.0,1.0,0.0,40.43,0.0,0.29,10.51
245.34,0.0,1.0,0.0,21.33,0.0,0.29,5.49
246.0,0.0,1.0,0.0,10.1,0.0,0.29,2.59
243.7,0.0,2.0,0.0,38.67,0.0,0.58,10.02
243.53,0.0,2.0,0.0,38.43,0.0,0.58,9.97
243.92,0.0,1.0,0.0,20.3,0.0,0.29,5.26
244.99,0.0,2.0,0.0,5.17,0.0,0.58,1.33
243.06,0.0,1.0,0.0,39.43,0.0,0.29,10.25
241.95,0.0,2.0,0.0,37.7,0.0,0.58,9.84
242.35,0.0,2.0,0.0,38.1,0.0,0.58,9.93
244.82,0.0,1.0,0.0,4.5,0.0,0.29,1.16
243.99,0.0,2.0,0.0,18.13,0.0,0.58,4.69
242.91,0.0,1.0,0.0,39.1,0.0,0.29,10.17
242.84,0.0,2.0,0.0,38.7,0.0,0.58,10.07
243.09,0.0,1.0,0.0,39.43,0.0,0.29,10.25
242.41,0.0,2.0,0.0,38.53,0.0,0.58,10.04
242.63,0.0,1.0,0.0,39.23,0.0,0.29,10.21
244.86,0.0,2.0,0.0,6.07,0.0,0.58,1.56
245.05,0.0,1.0,0.0,4.2,0.0,0.29,1.08
243.36,0.0,2.0,0.0,37.2,0.0,0.58,9.65
243.66,0.0,1.0,0.0,39.47,0.0,0.29,10.23
244.02,0.0,2.0,0.0,41.03,0.0,0.58,10.62
243.85,0.0,1.0,0.0,45.4,0.0,0.29,11.76
243.73,0.0,1.0,0.0,43.67,0.0,0.29,11.32
244.93,0.0,2.0,0.0,21.67,0.0,0.58,5.59
244.83,0.0,1.0,0.0,14.13,0.0,0.29,3.65
242.05,0.0,0.0,0.0,53.23,0.0,0.0,13.89
241.89,0.0,0.0,0.0,55.47,0.0,0.0,14.48
242.62,0.0,0.0,0.0,44.5,0.0,0.0,11.58
244.76,0.0,1.0,0.0,19.63,0.0,0.29,5.07
244.4,0.0,0.0,0.0,18.67,0.0,0.0,4.82
245.39,0.0,0.0,0.0,9.87,0.0,0.0,2.54
245.94,0.0,0.0,0.0,13.33,0.0,0.0,3.42
245.84,0.0,0.0,0.0,13.67,0.0,0.0,3.51
244.5,0.0,0.0,0.0,13.27,0.0,0.0,3.43
244.02,0.0,1.0,0.0,12.3,0.0,0.29,3.18
244.13,0.0,0.0,0.0,11.57,0.0,0.0,2.99
244.35,0.0,0.0,0.0,11.57,0.0,0.0,2.99
244.3,0.0,0.0,0.0,12.63,0.0,0.0,3.27
244.14,0.0,0.0,0.0,11.37,0.0,0.0,2.94
244.49,0.0,1.0,0.0,10.07,0.0,0.29,2.6
244.14,0.0,0.0,0.0,10.7,0.0,0.0,2.77
243.94,0.0,0.0,0.0,11.0,0.0,0.0,2.85
243.58,0.0,0.0,0.0,10.6,0.0,0.0,2.75
244.64,0.0,0.0,0.0,11.0,0.0,0.0,2.84
244.26,0.0,0.0,0.0,10.63,0.0,0.0,2.75
244.46,0.0,1.0,0.0,6.97,0.0,0.29,1.8
245.54,0.0,0.0,0.0,5.27,0.0,0.0,1.35
246.01,0.0,0.0,0.0,5.5,0.0,0.0,1.41
245.94,0.0,0.0,0.0,6.33,0.0,0.0,1.63
245.22,0.0,0.0,0.0,8.7,0.0,0.0,2.24
244.45,0.0,0.0,0.0,7.03,0.0,0.0,1.82
243.96,0.0,1.0,0.0,3.37,0.0,0.29,0.87
243.39,0.0,0.0,0.0,3.67,0.0,0.0,0.95
244.35,0.0,0.0,0.0,4.1,0.0,0.0,1.06
244.26,0.0,0.0,0.0,3.53,0.0,0.0,0.91
244.62,0.0,0.0,0.0,4.03,0.0,0.0,1.04
244.67,0.0,0.0,0.0,3.7,0.0,0.0,0.96
244.23,0.0,1.0,0.0,3.0,0.0,0.29,0.78
244.87,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.64,0.0,0.0,0.0,3.8,0.0,0.0,0.99
242.49,0.0,0.0,0.0,3.5,0.0,0.0,0.91
242.25,0.0,0.0,0.0,4.6,0.0,0.0,1.2
242.08,0.0,0.0,0.0,5.37,0.0,0.0,1.4
241.89,0.0,0.0,0.0,5.6,0.0,0.0,1.46
242.08,0.0,0.0,0.0,5.3,0.0,0.0,1.38
242.57,0.0,1.0,0.0,4.23,0.0,0.29,1.1
243.04,0.0,0.0,0.0,5.47,0.0,0.0,1.42
242.59,0.0,0.0,0.0,5.13,0.0,0.0,1.34
242.55,0.0,0.0,0.0,5.43,0.0,0.0,1.41
242.8,0.0,0.0,0.0,5.07,0.0,0.0,1.32
240.97,0.0,1.0,0.0,35.77,0.0,0.29,9.37
239.16,0.0,0.0,0.0,38.97,0.0,0.0,10.29
239.21,0.0,0.0,0.0,39.37,0.0,0.0,10.39
239.79,0.0,0.0,0.0,39.27,0.0,0.0,10.34
239.78,0.0,0.0,0.0,38.73,0.0,0.0,10.2
239.92,0.0,0.0,0.0,37.73,0.0,0.0,9.93
240.03,0.0,1.0,0.0,37.0,0.0,0.29,9.74
239.9,0.0,0.0,0.0,37.63,0.0,0.0,9.91
241.23,0.0,0.0,0.0,38.43,0.0,0.0,10.06
241.35,0.0,0.0,0.0,38.13,0.0,0.0,9.98
241.01,0.0,0.0,0.0,38.33,0.0,0.0,10.05
241.57,0.0,0.0,0.0,39.1,0.0,0.0,10.22
241.27,0.0,1.0,0.0,38.63,0.0,0.29,10.11
240.92,0.0,0.0,0.0,39.1,0.0,0.0,10.25
240.04,0.0,0.0,0.0,39.17,0.0,0.0,10.31
239.39,0.0,0.0,0.0,38.77,0.0,0.0,10.23
238.93,0.0,0.0,0.0,38.93,0.0,0.0,10.29
239.46,0.0,0.0,0.0,38.77,0.0,0.0,10.22
242.27,0.0,1.0,0.0,7.4,0.0,0.29,1.93
242.22,0.0,0.0,0.0,4.47,0.0,0.0,1.16
242.55,0.0,0.0,0.0,28.9,0.0,0.0,7.53
242.88,0.0,0.0,0.0,38.63,0.0,0.0,10.05
242.18,0.0,0.0,0.0,38.7,0.0,0.0,10.09
242.16,0.0,0.0,0.0,38.37,0.0,0.0,10.01
241.97,0.0,1.0,0.0,37.63,0.0,0.29,9.82
241.71,0.0,0.0,0.0,38.37,0.0,0.0,10.03
241.53,0.0,0.0,0.0,38.17,0.0,0.0,9.98
241.3,0.0,0.0,0.0,39.6,0.0,0.0,10.36
244.31,0.0,0.0,0.0,6.13,0.0,0.0,1.59
244.83,0.0,0.0,0.0,5.53,0.0,0.0,1.43
243.37,0.0,0.0,0.0,28.9,0.0,0.0,7.5
242.04,0.0,1.0,0.0,39.27,0.0,0.29,10.25
242.24,0.0,0.0,0.0,40.0,0.0,0.0,10.43
242.1,0.0,0.0,0.0,40.3,0.0,0.0,10.51
241.56,0.0,0.0,0.0,39.8,0.0,0.0,10.41
241.57,0.0,0.0,0.0,40.1,0.0,0.0,10.48
241.33,0.0,0.0,0.0,39.63,0.0,0.0,10.37
